date,TMIN,TMED,TMAX
2009-08-21,21.6,28.2177,34.1
2009-08-22,20.0,25.1469,33.2
2009-08-23,18.8,24.3542,30.0
2009-08-24,18.7,23.6667,28.4
2009-08-25,17.7,23.999,29.4
2009-08-26,18.7,24.5875,30.6
2009-08-27,19.0,25.5583,31.6
2009-08-28,20.0,26.6573,33.6
2009-08-29,18.8,23.625,31.3
2009-08-30,17.7,21.6625,26.5
2009-08-31,14.8,21.7688,28.0
2009-09-01,15.1,22.9844,29.7
2009-09-02,16.1,23.7552,30.1
2009-09-03,19.9,24.1198,28.4
2009-09-04,19.3,24.9969,30.7
2009-09-05,16.0,22.0146,27.0
2009-09-06,13.1,18.6802,24.4
2009-09-07,13.6,19.3208,25.4
2009-09-08,14.8,20.2104,25.6
2009-09-09,18.2,21.4531,26.7
2009-09-10,16.1,22.4458,28.0
2009-09-11,16.2,21.949,29.3
2009-09-12,18.1,22.2667,26.8
2009-09-13,15.3,20.1458,25.9
2009-09-14,13.7,14.5125,15.5
2009-09-15,13.9,17.2458,21.7
2009-09-16,16.1,16.8406,17.7
2009-09-17,16.2,20.125,26.4
2009-09-18,15.9,20.699,26.1
2009-09-19,16.0,20.4979,25.3
2009-09-20,15.0,21.5667,27.5
2009-09-21,18.1,21.9844,26.9
2009-09-22,16.2,21.8313,28.7
2009-09-23,15.7,21.2844,27.2
2009-09-24,14.8,21.2552,28.2
2009-09-25,16.4,21.7156,27.1
2009-09-26,17.1,21.1146,26.0
2009-09-27,15.0,19.6104,25.2
2009-09-28,14.9,19.8281,25.7
2009-09-29,14.1,19.6146,25.2
2009-09-30,14.2,19.775,24.3
2009-10-01,15.8,19.6406,23.6
2009-10-02,15.5,18.7938,24.1
2009-10-03,13.3,17.349,22.3
2009-10-04,9.7,16.3448,21.7
2009-10-05,12.5,18.1344,23.0
2009-10-06,13.2,18.4594,23.2
2009-10-07,14.6,19.374,24.4
2009-10-08,15.1,18.875,22.7
2009-10-09,16.2,19.3469,22.7
2009-10-10,15.1,17.7115,20.1
2009-10-11,12.7,17.5792,22.6
2009-10-12,14.0,17.1229,21.6
2009-10-13,9.5,15.1781,20.1
2009-10-14,5.9,10.025,15.0
2009-10-15,1.6,8.6219,13.7
2009-10-16,2.0,8.4042,14.1
2009-10-17,3.8,8.9458,15.1
2009-10-18,3.6,8.7802,14.3
2009-10-19,2.4,7.8948,13.3
2009-10-20,3.1,7.8177,13.1
2009-10-21,6.3,9.3156,12.7
2009-10-22,9.8,12.425,16.2
2009-10-23,7.6,12.8615,17.5
2009-10-24,10.1,14.9708,20.7
2009-10-25,9.3,14.1396,22.0
2009-10-26,9.9,14.399,20.2
2009-10-27,9.8,14.3458,19.3
2009-10-28,9.2,13.3125,18.7
2009-10-29,9.1,13.2427,19.2
2009-10-30,8.7,12.4823,16.3
2009-10-31,6.2,9.8594,13.3
2009-11-01,3.1,8.326,14.6
2009-11-02,4.3,7.2906,9.2
2009-11-03,7.5,9.6313,12.8
2009-11-04,6.5,7.6281,8.5
2009-11-05,4.7,8.7885,13.5
2009-11-06,6.3,8.8531,11.1
2009-11-07,3.6,8.4823,12.7
2009-11-08,7.6,8.7333,11.0
2009-11-09,6.7,8.8729,11.7
2009-11-10,7.1,10.7292,16.7
2009-11-11,3.2,8.6958,14.5
2009-11-12,2.0,7.2875,12.6
2009-11-13,4.3,8.8833,12.9
2009-11-14,8.9,10.2385,11.6
2009-11-15,9.5,10.9521,13.8
2009-11-16,10.1,11.6333,13.8
2009-11-17,10.5,11.8365,13.9
2009-11-18,10.4,11.3813,12.8
2009-11-19,7.5,11.2958,14.1
2009-11-20,9.5,11.2063,13.6
2009-11-21,8.8,10.0604,11.3
2009-11-22,7.3,8.1531,9.5
2009-11-23,6.7,8.775,10.7
2009-11-24,4.2,8.8604,11.5
2009-11-25,8.7,9.3479,10.3
2009-11-26,7.5,8.774,9.8
2009-11-27,8.6,9.5646,11.2
2009-11-28,7.1,9.3927,12.4
2009-11-29,7.9,9.425,10.8
2009-11-30,9.5,11.4219,14.3
2009-12-01,6.2,9.2302,13.3
2009-12-02,4.1,7.7594,12.7
2009-12-03,2.5,5.424,9.7
2009-12-04,2.8,5.299,6.6
2009-12-05,4.0,7.4646,11.0
2009-12-06,2.0,5.4583,9.1
2009-12-07,3.5,6.2188,8.3
2009-12-08,3.0,7.4167,11.4
2009-12-09,0.6,6.3698,14.3
2009-12-10,2.9,6.7885,12.6
2009-12-11,0.6,3.9042,7.7
2009-12-12,0.1,4.525,8.7
2009-12-13,1.5,3.6854,6.0
2009-12-14,-1.0,1.7083,4.5
2009-12-15,-1.8,0.6635,5.1
2009-12-16,-4.1,-0.5667,3.5
2009-12-17,-3.0,-0.5271,2.9
2009-12-18,-5.2,-2.1375,1.3
2009-12-19,-10.9,-3.5688,-1.7
2009-12-20,-13.8,-8.0385,-3.7
2009-12-21,-14.2,-4.5948,-0.1
2009-12-22,0.0,1.5594,3.4
2009-12-23,2.1,4.0677,6.0
2009-12-24,5.7,8.5521,10.5
2009-12-25,2.0,8.7938,11.6
2009-12-26,-0.3,4.5719,8.0
2009-12-27,-0.2,4.2406,9.3
2009-12-28,-2.5,1.8865,5.5
2009-12-29,0.7,3.4094,6.6
2009-12-30,2.8,4.4469,5.7
2009-12-31,3.9,5.1031,6.3
2010-01-01,2.3,5.4427,7.9
2010-01-02,1.1,4.376,6.9
2010-01-03,-3.5,1.551,5.5
2010-01-04,-3.5,-0.6396,1.4
2010-01-05,-0.7,1.4635,3.7
2010-01-06,0.4,2.6833,6.5
2010-01-07,0.4,4.2854,7.6
2010-01-08,3.5,5.3094,6.3
2010-01-09,5.4,6.6146,8.7
2010-01-10,4.7,6.4094,9.5
2010-01-11,2.9,4.5552,7.0
2010-01-12,2.9,4.4625,5.8
2010-01-13,2.5,4.276,6.1
2010-01-14,2.5,4.1552,5.5
2010-01-15,2.1,4.2063,7.9
2010-01-16,-0.9,2.2198,5.9
2010-01-17,-0.8,1.6229,3.9
2010-01-18,-4.0,1.0031,7.1
2010-01-19,-5.5,-0.0198,7.3
2010-01-20,-5.3,-1.6979,4.7
2010-01-21,-6.4,-1.2177,5.0
2010-01-22,-3.4,1.3833,5.8
2010-01-23,-2.9,0.1573,4.0
2010-01-24,-2.7,-0.8448,1.3
2010-01-25,-3.1,-0.5969,2.7
2010-01-26,-3.0,-0.5365,1.8
2010-01-27,-2.9,0.4365,5.3
2010-01-28,-3.2,-0.8854,2.4
2010-01-29,-4.0,-0.1385,4.6
2010-01-30,-0.6,0.4563,2.0
2010-01-31,-3.4,0.8146,4.6
2010-02-01,-5.6,-0.8708,3.6
2010-02-02,-4.9,0.4063,5.8
2010-02-03,-2.9,0.7813,4.7
2010-02-04,-0.9,3.0458,7.7
2010-02-05,2.1,3.874,5.3
2010-02-06,4.2,5.8281,8.3
2010-02-07,3.2,5.8115,10.7
2010-02-08,-1.9,2.0292,6.6
2010-02-09,-1.8,1.5438,4.7
2010-02-10,0.6,3.3146,8.2
2010-02-11,0.2,1.7521,3.4
2010-02-12,0.5,4.4396,9.1
2010-02-13,-1.3,3.2896,8.4
2010-02-14,-0.5,3.9656,9.0
2010-02-15,-0.3,2.9125,6.1
2010-02-16,2.2,4.5677,7.4
2010-02-17,4.7,7.6854,11.4
2010-02-18,5.9,8.2813,13.0
2010-02-19,7.0,7.7,9.5
2010-02-20,2.1,6.4125,7.9
2010-02-21,-2.4,3.9625,8.4
2010-02-22,3.3,5.4646,7.9
2010-02-23,5.4,7.3854,11.5
2010-02-24,4.3,8.2104,13.7
2010-02-25,3.6,8.2802,13.6
2010-02-26,4.9,8.0427,12.2
2010-02-27,4.7,9.2531,13.6
2010-02-28,6.7,8.3781,10.3
2010-03-01,2.3,7.6292,12.6
2010-03-02,5.5,9.4729,14.9
2010-03-03,4.1,7.3677,10.6
2010-03-04,4.2,7.0063,12.2
2010-03-05,2.8,4.4354,6.8
2010-03-06,-3.2,2.1188,6.3
2010-03-07,-0.3,2.8063,7.5
2010-03-08,-3.2,1.0229,5.5
2010-03-09,-2.8,1.6594,4.5
2010-03-10,-0.6,0.401,2.6
2010-03-11,-0.5,2.8646,6.7
2010-03-12,-0.4,3.8885,8.7
2010-03-13,-0.1,5.125,10.0
2010-03-14,1.3,6.5177,12.4
2010-03-15,-0.4,8.5219,15.3
2010-03-16,0.5,6.7615,13.3
2010-03-17,2.7,7.7302,12.6
2010-03-18,4.3,8.8667,12.9
2010-03-19,7.2,10.1344,13.7
2010-03-20,5.9,9.4948,12.0
2010-03-21,8.9,10.2542,11.4
2010-03-22,9.6,11.3979,13.5
2010-03-23,10.3,13.0625,17.9
2010-03-24,7.5,13.7281,19.9
2010-03-25,9.4,14.5021,18.9
2010-03-26,9.2,11.5219,12.9
2010-03-27,7.3,11.5875,16.7
2010-03-28,4.9,12.1542,18.8
2010-03-29,6.3,12.4063,16.9
2010-03-30,9.6,11.8396,14.4
2010-03-31,5.9,9.9323,13.8
2010-04-01,4.5,8.276,12.3
2010-04-02,3.5,8.7813,14.4
2010-04-03,3.3,9.2469,14.1
2010-04-04,7.6,10.575,14.3
2010-04-05,8.1,12.3792,19.0
2010-04-06,5.1,12.2208,17.9
2010-04-07,5.5,12.4198,17.8
2010-04-08,7.7,13.6615,19.8
2010-04-09,5.9,15.174,22.0
2010-04-10,6.9,14.9156,21.5
2010-04-11,6.4,10.2406,13.7
2010-04-12,4.0,9.5875,15.3
2010-04-13,5.1,10.1854,14.6
2010-04-14,6.1,11.1719,16.5
2010-04-15,7.0,12.099,18.1
2010-04-16,5.9,13.1885,19.9
2010-04-17,10.5,12.7375,17.3
2010-04-18,8.3,11.8042,16.7
2010-04-19,6.0,13.8083,20.8
2010-04-20,9.5,16.4698,22.9
2010-04-21,9.8,17.2729,24.1
2010-04-22,10.7,15.6563,20.0
2010-04-23,11.4,14.0635,17.2
2010-04-24,12.3,14.8729,19.3
2010-04-25,11.7,18.6698,25.1
2010-04-26,14.7,19.5146,25.6
2010-04-27,15.1,19.1,24.0
2010-04-28,13.8,19.3542,24.7
2010-04-29,13.9,19.5625,25.6
2010-04-30,12.6,18.5521,24.1
2010-05-01,12.5,18.2229,24.5
2010-05-02,12.5,15.55,18.1
2010-05-03,12.5,16.676,22.0
2010-05-04,12.8,13.7188,14.7
2010-05-05,11.4,14.8969,18.6
2010-05-06,9.5,13.4552,18.3
2010-05-07,7.3,12.8646,17.0
2010-05-08,11.4,13.7635,18.3
2010-05-09,9.5,14.6094,18.9
2010-05-10,12.3,14.4573,17.0
2010-05-11,14.0,14.9531,16.5
2010-05-12,12.0,15.3594,21.4
2010-05-13,11.6,15.9344,21.0
2010-05-14,11.3,15.9052,20.7
2010-05-15,12.1,13.8167,15.5
2010-05-16,10.7,16.5021,22.3
2010-05-17,11.4,18.0229,23.9
2010-05-18,13.1,19.8323,24.5
2010-05-19,11.9,16.8438,20.9
2010-05-20,12.7,17.5646,22.0
2010-05-21,10.3,19.3573,26.0
2010-05-22,13.9,20.7323,26.8
2010-05-23,13.7,20.5979,25.8
2010-05-24,15.4,22.2271,28.1
2010-05-25,15.6,22.3708,28.9
2010-05-26,16.0,21.5531,26.8
2010-05-27,14.9,19.0052,24.3
2010-05-28,13.5,19.3073,23.2
2010-05-29,15.3,18.326,21.6
2010-05-30,13.6,18.9229,25.2
2010-05-31,12.4,20.4073,25.5
2010-06-01,11.4,20.3781,28.2
2010-06-02,15.5,20.0906,25.9
2010-06-03,15.7,18.6271,22.9
2010-06-04,14.3,21.6156,27.3
2010-06-05,16.5,22.3594,28.6
2010-06-06,16.7,23.749,30.0
2010-06-07,17.2,23.274,28.4
2010-06-08,18.7,24.1896,30.4
2010-06-09,17.2,24.0813,29.7
2010-06-10,17.8,24.4052,29.5
2010-06-11,18.9,25.6854,31.5
2010-06-12,18.9,25.874,31.1
2010-06-13,18.1,23.8563,29.6
2010-06-14,16.5,23.2094,29.3
2010-06-15,18.3,19.8938,21.4
2010-06-16,17.7,20.1719,24.5
2010-06-17,14.7,19.4375,24.1
2010-06-18,14.5,20.8719,27.1
2010-06-19,15.0,17.3427,21.5
2010-06-20,12.3,14.0167,15.4
2010-06-21,14.5,18.5688,22.4
2010-06-22,12.4,20.0146,24.7
2010-06-23,16.0,21.5542,26.4
2010-06-24,14.6,20.8719,26.2
2010-06-25,17.1,22.5229,26.9
2010-06-26,16.4,23.1458,28.4
2010-06-27,19.2,24.325,29.3
2010-06-28,18.7,24.9292,30.3
2010-06-29,18.9,25.6313,30.5
2010-06-30,20.5,26.751,32.3
2010-07-01,19.5,26.4292,31.1
2010-07-02,19.7,26.8865,31.6
2010-07-03,21.9,27.5188,32.7
2010-07-04,20.9,27.375,33.7
2010-07-05,20.1,25.999,31.2
2010-07-06,19.9,24.4938,31.9
2010-07-07,17.8,23.9896,28.8
2010-07-08,20.5,24.4583,28.6
2010-07-09,19.5,25.6521,31.1
2010-07-10,21.6,27.3083,32.1
2010-07-11,22.6,27.8385,32.9
2010-07-12,20.7,26.7771,32.9
2010-07-13,20.6,27.6073,33.5
2010-07-14,22.7,28.3198,34.1
2010-07-15,23.0,29.0938,34.9
2010-07-16,24.1,30.3438,35.9
2010-07-17,23.2,28.4604,35.9
2010-07-18,19.7,24.6302,27.8
2010-07-19,18.1,24.8865,29.5
2010-07-20,20.7,25.8406,30.5
2010-07-21,20.8,26.825,32.4
2010-07-22,22.8,27.9125,34.1
2010-07-23,18.0,25.7688,33.2
2010-07-24,17.6,24.8698,29.5
2010-07-25,13.4,22.3229,28.4
2010-07-26,15.9,21.3969,27.3
2010-07-27,15.3,20.6229,26.6
2010-07-28,14.8,22.8896,30.6
2010-07-29,16.1,18.501,21.1
2010-07-30,13.9,18.6271,24.4
2010-07-31,13.7,21.2573,27.8
2010-08-01,16.2,23.3781,29.2
2010-08-02,17.7,24.5177,30.7
2010-08-03,18.3,23.6625,28.4
2010-08-04,17.1,22.7208,27.7
2010-08-05,16.0,18.1583,20.8
2010-08-06,14.9,19.2063,25.1
2010-08-07,13.4,21.1854,27.6
2010-08-08,16.3,22.5365,28.6
2010-08-09,18.3,23.8219,29.2
2010-08-10,17.6,23.4281,29.7
2010-08-11,17.3,23.6667,29.3
2010-08-12,19.5,23.9844,29.6
2010-08-13,16.3,18.4583,22.3
2010-08-14,14.6,19.0031,24.6
2010-08-15,16.6,21.9646,27.2
2010-08-16,13.7,19.6938,25.4
2010-08-17,12.8,20.299,26.0
2010-08-18,18.0,22.2365,27.8
2010-08-19,17.2,23.0854,28.9
2010-08-20,19.7,23.1927,28.8
2010-08-21,19.4,25.5115,32.1
2010-08-22,20.1,26.2885,32.0
2010-08-23,20.4,26.0646,31.7
2010-08-24,20.4,25.2979,32.1
2010-08-25,21.0,25.649,30.9
2010-08-26,20.3,25.374,31.0
2010-08-27,20.0,25.4063,30.0
2010-08-28,17.5,21.9042,29.4
2010-08-29,15.6,19.7594,24.7
2010-08-30,12.3,16.2854,20.8
2010-08-31,7.9,18.3646,26.8
2010-09-01,10.9,19.3313,25.6
2010-09-02,10.5,19.0833,25.3
2010-09-03,16.2,19.8333,25.2
2010-09-04,15.1,20.9583,26.5
2010-09-05,16.4,19.6031,22.7
2010-09-06,15.6,17.501,19.5
2010-09-07,13.3,15.5271,17.6
2010-09-08,15.3,18.0542,23.3
2010-09-09,12.4,18.6177,24.0
2010-09-10,13.0,19.3458,26.1
2010-09-11,12.6,19.925,26.7
2010-09-12,14.3,19.874,26.4
2010-09-13,13.9,16.8438,19.2
2010-09-14,12.6,19.7865,27.1
2010-09-15,12.8,19.7521,26.3
2010-09-16,16.5,20.5875,25.2
2010-09-17,17.5,19.2844,22.1
2010-09-18,13.9,15.2729,17.7
2010-09-19,12.7,17.5542,22.3
2010-09-20,13.5,17.3875,21.9
2010-09-21,12.2,18.1979,26.3
2010-09-22,12.1,19.3479,27.0
2010-09-23,12.0,18.4323,24.7
2010-09-24,12.7,18.2271,23.7
2010-09-25,11.7,16.5281,22.0
2010-09-26,9.8,16.0844,22.7
2010-09-27,10.7,12.9104,14.4
2010-09-28,10.0,13.7385,19.7
2010-09-29,9.5,15.2635,21.8
2010-09-30,9.2,14.849,19.9
2010-10-01,12.3,14.499,17.3
2010-10-02,10.7,15.5573,20.0
2010-10-03,13.2,16.3344,18.9
2010-10-04,12.5,16.0917,19.7
2010-10-05,15.5,18.3135,23.2
2010-10-06,13.3,18.251,23.5
2010-10-07,15.8,17.6719,21.9
2010-10-08,13.0,15.2375,17.1
2010-10-09,9.7,13.2417,17.8
2010-10-10,7.0,12.0802,18.3
2010-10-11,6.9,12.6563,19.1
2010-10-12,8.1,12.7479,18.7
2010-10-13,7.7,12.7281,16.9
2010-10-14,9.7,14.1583,19.6
2010-10-15,7.8,12.5708,18.3
2010-10-16,8.7,11.7167,14.0
2010-10-17,7.5,9.1385,10.7
2010-10-18,6.6,10.8417,17.4
2010-10-19,5.1,11.5458,18.5
2010-10-20,6.6,11.8813,17.7
2010-10-21,5.1,10.1177,16.6
2010-10-22,4.6,9.9458,15.3
2010-10-23,7.1,10.4667,14.2
2010-10-24,8.2,10.2302,12.3
2010-10-25,7.2,9.35,11.4
2010-10-26,4.1,8.4219,11.3
2010-10-27,2.5,7.6938,14.2
2010-10-28,2.6,7.3938,13.1
2010-10-29,4.3,10.3563,17.7
2010-10-30,3.6,10.1615,14.9
2010-10-31,9.7,12.0198,14.2
2010-11-01,13.3,14.5469,15.7
2010-11-02,11.6,13.625,16.3
2010-11-03,10.7,14.2719,19.0
2010-11-04,9.6,13.0979,17.4
2010-11-05,7.7,11.8479,15.2
2010-11-06,11.1,11.8417,12.9
2010-11-07,10.5,10.9063,11.5
2010-11-08,5.6,9.7115,12.8
2010-11-09,6.0,7.5802,10.5
2010-11-10,6.1,9.174,13.7
2010-11-11,3.0,7.8844,13.5
2010-11-12,5.3,7.4521,9.9
2010-11-13,4.6,9.6521,14.4
2010-11-14,8.7,10.9167,15.0
2010-11-15,7.7,11.1427,13.7
2010-11-16,10.3,12.4344,13.5
2010-11-17,8.0,11.4656,16.3
2010-11-18,8.3,10.2635,13.1
2010-11-19,4.9,9.0563,12.0
2010-11-20,4.3,8.174,11.7
2010-11-21,7.5,8.1813,8.8
2010-11-22,6.4,8.55,10.4
2010-11-23,3.5,5.6656,7.2
2010-11-24,1.7,5.4667,10.1
2010-11-25,-0.1,4.5615,10.1
2010-11-26,-0.5,0.8729,2.4
2010-11-27,-2.6,2.0448,7.9
2010-11-28,1.3,2.6146,3.9
2010-11-29,-0.1,3.0365,7.1
2010-11-30,-1.0,4.4333,9.2
2010-12-01,1.3,3.3281,5.4
2010-12-02,2.1,3.6802,5.7
2010-12-03,1.9,3.8667,6.8
2010-12-04,-0.5,0.924,2.6
2010-12-05,-2.1,0.275,2.6
2010-12-06,0.5,2.9,4.7
2010-12-07,4.7,6.1917,7.3
2010-12-08,6.7,7.6135,8.6
2010-12-09,4.4,7.8948,13.5
2010-12-10,-0.4,4.1469,7.5
2010-12-11,-0.9,2.25,7.2
2010-12-12,-1.4,2.576,7.9
2010-12-13,-3.3,2.6854,6.5
2010-12-14,-3.8,-0.7448,3.5
2010-12-15,-4.3,-1.7958,2.5
2010-12-16,-5.5,-1.9375,1.6
2010-12-17,-5.6,-3.9292,-2.5
2010-12-18,-10.5,-3.101,3.7
2010-12-19,-7.9,-1.475,1.2
2010-12-20,-0.1,1.5865,4.5
2010-12-21,1.1,2.7969,4.3
2010-12-22,3.4,6.0813,8.3
2010-12-23,6.4,9.8604,12.7
2010-12-24,8.6,10.0198,12.7
2010-12-25,5.8,7.7677,9.0
2010-12-26,0.7,3.7354,5.8
2010-12-27,-2.2,0.8583,4.8
2010-12-28,-2.8,-0.7688,1.0
2010-12-29,-2.8,0.5948,4.8
2010-12-30,-1.8,1.2604,5.8
2010-12-31,-2.2,1.1229,6.3
2011-01-01,-1.1,1.4969,6.5
2011-01-02,-2.5,1.6698,6.3
2011-01-03,-1.3,1.6844,6.4
2011-01-04,-3.4,-0.5688,2.7
2011-01-05,-5.2,-1.7396,0.5
2011-01-06,-1.0,-0.0458,1.6
2011-01-07,-0.1,1.2635,3.0
2011-01-08,1.7,3.7635,5.1
2011-01-09,3.4,5.151,6.3
2011-01-10,5.8,7.1375,8.1
2011-01-11,7.1,7.7594,8.3
2011-01-12,2.7,7.0458,11.1
2011-01-13,0.1,2.6573,4.3
2011-01-14,3.1,3.5198,3.9
2011-01-15,2.9,5.8031,9.7
2011-01-16,1.0,3.7698,9.9
2011-01-17,-1.5,0.4719,2.2
2011-01-18,-2.9,-0.6698,1.8
2011-01-19,-2.7,0.4031,4.7
2011-01-20,1.6,4.6042,7.7
2011-01-21,-0.7,2.2417,5.0
2011-01-22,-1.6,1.1177,7.0
2011-01-23,-3.9,0.2938,5.8
2011-01-24,-3.3,0.6708,5.2
2011-01-25,-3.8,0.7677,4.8
2011-01-26,-2.2,1.4719,4.8
2011-01-27,0.5,4.1823,8.1
2011-01-28,0.4,4.0635,8.3
2011-01-29,-0.1,1.9229,4.8
2011-01-30,-1.4,2.499,5.1
2011-01-31,-0.3,4.2229,11.0
2011-02-01,-1.5,2.9302,9.2
2011-02-02,-0.9,4.3594,11.9
2011-02-03,-0.5,4.075,9.9
2011-02-04,0.1,5.4323,12.0
2011-02-05,0.2,5.0354,10.7
2011-02-06,0.4,6.2625,13.9
2011-02-07,1.7,6.8229,15.3
2011-02-08,1.0,5.5292,11.6
2011-02-09,3.1,8.1604,14.8
2011-02-10,2.5,7.4021,13.5
2011-02-11,0.3,5.7177,10.9
2011-02-12,4.2,7.3385,10.8
2011-02-13,6.4,7.876,9.5
2011-02-14,5.0,7.675,10.0
2011-02-15,5.7,6.7417,7.5
2011-02-16,4.5,5.7688,6.8
2011-02-17,5.4,6.4958,7.9
2011-02-18,5.9,9.3875,14.2
2011-02-19,2.1,7.3958,12.5
2011-02-20,4.9,6.5604,8.0
2011-02-21,4.6,6.7406,9.1
2011-02-22,2.5,4.1896,5.7
2011-02-23,-0.6,2.5771,6.1
2011-02-24,-2.3,1.6344,7.2
2011-02-25,-1.2,2.5635,8.3
2011-02-26,-1.7,3.8323,10.3
2011-02-27,2.3,3.5073,4.7
2011-02-28,2.3,5.7813,9.4
2011-03-01,2.5,5.9771,10.2
2011-03-02,0.4,3.7458,7.4
2011-03-03,2.3,3.275,5.1
2011-03-04,1.7,6.2531,10.7
2011-03-05,0.6,5.7281,12.3
2011-03-06,2.1,8.3417,15.5
2011-03-07,1.1,5.0781,8.0
2011-03-08,-0.7,3.3021,8.0
2011-03-09,-2.1,3.9219,9.8
2011-03-10,0.1,5.4833,10.8
2011-03-11,0.8,6.8896,10.9
2011-03-12,6.5,9.3469,13.1
2011-03-13,7.3,8.6646,11.1
2011-03-14,7.4,10.7438,14.2
2011-03-15,9.3,10.676,11.9
2011-03-16,9.7,10.8177,12.0
2011-03-17,8.3,11.1875,14.7
2011-03-18,7.9,10.7885,15.6
2011-03-19,6.6,10.476,14.5
2011-03-20,5.2,9.3563,14.0
2011-03-21,2.6,7.8563,13.0
2011-03-22,3.4,9.1625,15.1
2011-03-23,5.2,11.9042,18.5
2011-03-24,5.3,12.7885,19.5
2011-03-25,5.7,12.5458,18.7
2011-03-26,6.9,12.2292,16.7
2011-03-27,9.9,12.4365,15.2
2011-03-28,8.6,11.2385,13.5
2011-03-29,7.2,12.5542,18.0
2011-03-30,7.8,13.601,19.5
2011-03-31,6.3,14.1625,21.5
2011-04-01,10.3,16.4427,23.1
2011-04-02,10.5,17.1615,23.1
2011-04-03,9.4,17.0458,24.3
2011-04-04,11.0,16.0281,22.4
2011-04-05,7.9,14.5875,20.3
2011-04-06,9.1,16.0729,22.8
2011-04-07,11.1,18.3167,26.4
2011-04-08,11.2,18.9656,27.8
2011-04-09,16.0,25.749,31.9
2011-04-10,12.9,19.6292,24.7
2011-04-11,8.9,17.4885,24.3
2011-04-12,10.7,16.024,22.0
2011-04-13,8.0,13.1469,18.7
2011-04-14,6.4,11.4479,15.9
2011-04-15,8.7,12.3063,16.3
2011-04-16,8.2,12.5656,16.1
2011-04-17,7.7,13.6052,19.1
2011-04-18,8.4,14.6094,20.8
2011-04-19,9.2,15.2531,21.0
2011-04-20,9.6,16.5031,22.8
2011-04-21,9.3,16.2646,23.5
2011-04-22,8.5,16.2188,22.7
2011-04-23,11.2,16.0333,21.5
2011-04-24,9.5,16.3427,21.3
2011-04-25,10.5,17.1781,22.9
2011-04-26,11.2,16.2896,22.3
2011-04-27,11.5,15.8833,21.2
2011-04-28,9.7,14.0635,19.6
2011-04-29,11.1,13.8719,18.0
2011-04-30,10.3,14.2615,17.8
2011-05-01,9.5,16.0688,21.7
2011-05-02,11.0,16.1813,20.7
2011-05-03,13.3,17.9698,22.5
2011-05-04,11.2,14.449,17.8
2011-05-05,10.1,14.4219,18.8
2011-05-06,8.8,15.3031,21.5
2011-05-07,9.8,17.175,24.5
2011-05-08,11.9,18.5375,25.9
2011-05-09,13.6,17.1167,22.1
2011-05-10,12.9,19.4333,25.3
2011-05-11,13.9,20.9875,27.9
2011-05-12,16.2,22.2427,28.4
2011-05-13,15.4,21.851,27.9
2011-05-14,14.6,20.7448,26.0
2011-05-15,10.5,13.7375,18.1
2011-05-16,7.3,15.1281,21.9
2011-05-17,9.2,17.5333,23.2
2011-05-18,15.0,20.4125,25.5
2011-05-19,14.9,21.301,27.3
2011-05-20,14.2,21.724,27.9
2011-05-21,15.1,22.4563,28.9
2011-05-22,16.0,22.9146,29.1
2011-05-23,16.0,24.525,30.3
2011-05-24,19.9,25.3427,30.5
2011-05-25,19.9,25.8948,31.5
2011-05-26,18.3,24.5667,30.1
2011-05-27,12.6,20.5635,25.2
2011-05-28,11.7,17.5156,22.3
2011-05-29,13.2,19.3344,24.8
2011-05-30,13.7,21.2448,26.8
2011-05-31,14.0,21.7635,27.1
2011-06-01,17.5,20.1167,24.4
2011-06-02,17.3,21.3573,25.9
2011-06-03,18.1,21.2344,25.6
2011-06-04,17.2,22.599,27.7
2011-06-05,14.8,20.125,26.4
2011-06-06,14.7,17.8656,21.7
2011-06-07,14.0,16.4521,19.6
2011-06-08,16.0,19.1719,24.0
2011-06-09,15.9,18.3115,22.8
2011-06-10,16.5,19.9052,23.9
2011-06-11,15.0,18.4229,23.6
2011-06-12,15.5,21.0875,26.0
2011-06-13,16.6,19.3677,23.4
2011-06-14,14.4,20.8948,25.7
2011-06-15,13.9,22.5854,28.4
2011-06-16,18.0,23.8438,29.2
2011-06-17,18.8,22.4104,25.4
2011-06-18,17.3,22.2781,27.2
2011-06-19,14.9,19.5615,22.9
2011-06-20,13.9,20.6688,26.0
2011-06-21,16.2,22.3854,28.4
2011-06-22,18.3,24.1073,30.0
2011-06-23,17.9,24.0229,28.5
2011-06-24,15.6,21.375,25.6
2011-06-25,16.0,21.8479,27.4
2011-06-26,14.3,22.4917,29.1
2011-06-27,16.4,24.175,30.0
2011-06-28,19.7,25.7177,30.9
2011-06-29,22.3,26.9188,31.9
2011-06-30,18.7,23.101,28.9
2011-07-01,17.4,21.0094,24.9
2011-07-02,13.3,18.5385,23.5
2011-07-03,10.7,20.5979,27.9
2011-07-04,15.0,22.6469,28.0
2011-07-05,18.3,22.6875,26.5
2011-07-06,17.1,22.7938,27.8
2011-07-07,20.5,23.9625,29.1
2011-07-08,18.8,24.7531,30.7
2011-07-09,19.3,26.3771,32.0
2011-07-10,21.6,26.7313,31.5
2011-07-11,18.4,26.3885,31.7
2011-07-12,21.7,27.4688,32.5
2011-07-13,22.4,26.8521,31.1
2011-07-14,22.0,26.5656,31.8
2011-07-15,17.5,23.9198,30.2
2011-07-16,17.9,23.401,28.1
2011-07-17,18.3,23.3948,27.9
2011-07-18,17.9,23.5031,29.2
